idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
75153,2019-01-24 10:15:00,2019-01-24 10:30:00,2019-01-24 10:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-54.0,-61.0,17.0,17.0,-56.0,-63.0,70.0,10.0,17.0,17.0,-58.0,-69.0,17.0,17.0,-60.0,-72.0,76.0,27.0,17.0,17.0,-58.0,-66.0,17.0,17.0,-60.0,-68.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-10 14:45:00,2018-08-10 15:00:00,2018-08-10 15:15:00,19,9,18,56,0,35.0,8.0,17.0,17.0,-49.0,-66.0,17.0,17.0,-49.0,-70.0,55.0,6.0,17.0,17.0,-62.0,-82.0,17.0,17.0,-65.0,-87.0,29.0,1.0,17.0,17.0,-56.0,-79.0,17.0,17.0,-58.0,-84.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 12:45:00,2018-10-05 13:00:00,2018-10-05 13:15:00,19,9,18,56,0,6.0,0.0,17.0,17.0,-49.0,-64.0,17.0,17.0,-50.0,-67.0,0.0,0.0,17.0,17.0,-49.0,-50.0,17.0,17.0,-50.0,-51.0,25.0,6.0,17.0,17.0,-49.0,-80.0,17.0,17.0,-50.0,-84.0,-64.5,18.0,-40,-84,3.0
76084,2018-06-21 13:00:00,2018-06-21 13:15:00,2018-06-21 13:30:00,19,9,18,56,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-92.0,-93.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-92.0,-93.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-35.0,-93.0,-64.5,18.0,-43,-84,5.0
76084,2018-06-21 06:30:00,2018-06-21 06:45:00,2018-06-21 07:00:00,19,9,18,56,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-91.0,-92.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-37.0,-92.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-37.0,-92.0,-64.5,18.0,-43,-84,5.0
76084,2018-06-18 16:30:00,2018-06-18 16:45:00,2018-06-18 17:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-37.0,-38.0,17.0,17.0,-37.0,-37.0,1.0,0.0,17.0,17.0,-37.0,-38.0,17.0,17.0,-37.0,-37.0,2.0,0.0,17.0,-99.0,-37.0,-38.0,17.0,17.0,-37.0,-93.0,-64.5,18.0,-43,-84,5.0
76084,2018-06-21 07:00:00,2018-06-21 07:15:00,2018-06-21 07:30:00,19,9,18,56,0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-37.0,-92.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-37.0,-93.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-37.0,-93.0,-64.5,18.0,-43,-84,5.0
76084,2018-04-02 18:45:00,2018-04-02 19:00:00,2018-04-02 19:15:00,19,9,18,56,0,6.0,2.0,17.0,17.0,-36.0,-52.0,17.0,17.0,-36.0,-51.0,48.0,6.0,17.0,17.0,-37.0,-54.0,17.0,17.0,-36.0,-52.0,154.0,60.0,17.0,17.0,-36.0,-56.0,17.0,17.0,-36.0,-52.0,-64.5,18.0,-43,-84,2.0
76084,2018-06-18 19:00:00,2018-06-18 19:15:00,2018-06-18 19:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-37.0,-38.0,17.0,17.0,-37.0,-37.0,4.0,0.0,17.0,17.0,-37.0,-38.0,17.0,17.0,-37.0,-37.0,2.0,0.0,17.0,-99.0,-37.0,-38.0,17.0,17.0,-37.0,-93.0,-64.5,18.0,-43,-84,5.0
76084,2018-04-03 02:30:00,2018-04-03 02:45:00,2018-04-03 03:00:00,19,9,18,56,0,62.0,23.0,17.0,-99.0,-37.0,-54.0,17.0,17.0,-36.0,-59.0,176.0,96.0,17.0,17.0,-38.0,-55.0,17.0,17.0,-36.0,-52.0,257.0,141.0,17.0,-99.0,-38.0,-56.0,17.0,17.0,-37.0,-82.0,-64.5,18.0,-43,-84,2.0
76084,2018-04-02 23:45:00,2018-04-03 00:00:00,2018-04-03 00:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-37.0,-38.0,17.0,17.0,-36.0,-37.0,0.0,0.0,17.0,17.0,-37.0,-40.0,17.0,17.0,-36.0,-39.0,101.0,66.0,17.0,17.0,-37.0,-55.0,17.0,17.0,-36.0,-53.0,-64.5,18.0,-43,-84,2.0
76084,2018-06-21 06:45:00,2018-06-21 07:00:00,2018-06-21 07:15:00,19,9,18,56,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-37.0,-92.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-37.0,-92.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-37.0,-93.0,-64.5,18.0,-43,-84,5.0
76084,2018-04-03 02:00:00,2018-04-03 02:15:00,2018-04-03 02:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-37.0,-39.0,17.0,17.0,-36.0,-38.0,56.0,27.0,17.0,17.0,-37.0,-54.0,17.0,17.0,-36.0,-52.0,62.0,23.0,17.0,-99.0,-37.0,-54.0,17.0,17.0,-36.0,-59.0,-64.5,18.0,-43,-84,2.0
76084,2018-04-03 03:00:00,2018-04-03 03:15:00,2018-04-03 03:30:00,19,9,18,56,0,257.0,141.0,17.0,-99.0,-38.0,-56.0,17.0,17.0,-37.0,-82.0,130.0,76.0,17.0,17.0,-38.0,-56.0,17.0,17.0,-37.0,-54.0,156.0,84.0,17.0,17.0,-38.0,-56.0,17.0,17.0,-37.0,-53.0,-64.5,18.0,-43,-84,2.0
76084,2018-06-18 18:00:00,2018-06-18 18:15:00,2018-06-18 18:30:00,19,9,18,56,0,2.0,0.0,17.0,-99.0,-37.0,-38.0,17.0,17.0,-37.0,-93.0,0.0,0.0,17.0,17.0,-37.0,-38.0,17.0,17.0,-37.0,-37.0,1.0,0.0,17.0,-99.0,-37.0,-38.0,17.0,17.0,-37.0,-93.0,-64.5,18.0,-43,-84,5.0
76084,2018-10-05 00:00:00,2018-10-05 00:15:00,2018-10-05 00:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-37.0,-48.0,17.0,17.0,-37.0,-48.0,0.0,0.0,17.0,17.0,-37.0,-50.0,17.0,17.0,-36.0,-49.0,31.0,18.0,17.0,17.0,-39.0,-66.0,17.0,17.0,-39.0,-68.0,-64.5,18.0,-43,-84,3.0
76109,2018-08-23 17:00:00,2018-08-23 17:15:00,2018-08-23 17:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-44.0,-44.0,17.0,17.0,-43.0,-43.0,0.0,0.0,17.0,17.0,-44.0,-44.0,17.0,17.0,-43.0,-43.0,5.0,0.0,17.0,17.0,-44.0,-77.0,17.0,17.0,-43.0,-79.0,-64.5,18.0,-42,-84,3.0
76109,2018-08-23 17:15:00,2018-08-23 17:30:00,2018-08-23 17:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-44.0,-44.0,17.0,17.0,-43.0,-43.0,5.0,0.0,17.0,17.0,-44.0,-77.0,17.0,17.0,-43.0,-79.0,52.0,12.0,17.0,17.0,-53.0,-84.0,17.0,17.0,-53.0,-88.0,-64.5,18.0,-42,-84,3.0
76549,2018-10-29 11:00:00,2018-10-29 11:15:00,2018-10-29 11:30:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-45.0,-50.0,17.0,17.0,-45.0,-49.0,0.0,0.0,18.0,18.0,-45.0,-53.0,17.0,17.0,-45.0,-53.0,10.0,0.0,18.0,18.0,-47.0,-73.0,17.0,17.0,-47.0,-76.0,-64.5,18.0,-43,-84,3.0
78180,2019-02-09 17:15:00,2019-02-09 17:30:00,2019-02-09 17:45:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2019-02-09 15:00:00,2019-02-09 15:15:00,2019-02-09 15:30:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,,,,,0.0,0.0,12.0,12.0,-90.0,-91.0,,,,,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2019-02-09 18:30:00,2019-02-09 18:45:00,2019-02-09 19:00:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2019-02-09 16:00:00,2019-02-09 16:15:00,2019-02-09 16:30:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-90.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2019-02-09 16:30:00,2019-02-09 16:45:00,2019-02-09 17:00:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2019-02-09 17:30:00,2019-02-09 17:45:00,2019-02-09 18:00:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2018-11-14 12:00:00,2018-11-14 12:15:00,2018-11-14 12:30:00,19,5,42,56,1,71.0,6.0,12.0,10.0,-29.0,-30.0,12.0,10.0,-30.0,-31.0,153.0,35.0,12.0,10.0,-27.0,-30.0,12.0,10.0,-30.0,-31.0,356.0,87.0,12.0,10.0,-28.0,-41.0,12.0,10.0,-29.0,-31.0,-73.0,15.0,-40,-81,4.0
78180,2019-02-09 16:15:00,2019-02-09 16:30:00,2019-02-09 16:45:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-90.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2018-11-14 12:15:00,2018-11-14 12:30:00,2018-11-14 12:45:00,19,5,42,56,1,153.0,35.0,12.0,10.0,-27.0,-30.0,12.0,10.0,-30.0,-31.0,356.0,87.0,12.0,10.0,-28.0,-41.0,12.0,10.0,-29.0,-31.0,322.0,80.0,12.0,10.0,-28.0,-30.0,12.0,10.0,-29.0,-31.0,-73.0,15.0,-40,-81,4.0
78180,2019-02-09 17:00:00,2019-02-09 17:15:00,2019-02-09 17:30:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2019-02-09 19:00:00,2019-02-09 19:15:00,2019-02-09 19:30:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,8.0,7.0,12.0,10.0,-29.0,-91.0,17.0,10.0,-30.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2019-02-09 16:45:00,2019-02-09 17:00:00,2019-02-09 17:15:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2019-02-09 15:15:00,2019-02-09 15:30:00,2019-02-09 15:45:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,,,,,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2019-02-09 15:45:00,2019-02-09 16:00:00,2019-02-09 16:15:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-90.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2019-02-09 15:30:00,2019-02-09 15:45:00,2019-02-09 16:00:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78180,2019-02-09 17:45:00,2019-02-09 18:00:00,2019-02-09 18:15:00,19,5,42,56,1,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,0.0,0.0,12.0,12.0,-90.0,-91.0,12.0,12.0,-87.0,-87.0,-73.0,15.0,-40,-81,5.0
78550,2018-07-26 17:00:00,2018-07-26 17:15:00,2018-07-26 17:30:00,19,2,18,28,1,0.0,0.0,20.0,18.0,-56.0,-68.0,20.0,18.0,-57.0,-71.0,28.0,0.0,22.0,19.0,-67.0,-87.0,22.0,19.0,-70.0,-97.0,24.0,0.0,22.0,18.0,-57.0,-89.0,22.0,18.0,-58.0,-97.0,-85.0,23.0,-41,-86,0.0
87247,2018-11-03 15:00:00,2018-11-03 15:15:00,2018-11-03 15:30:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-91.0,-93.0,0.0,0.0,17.0,17.0,-96.0,-96.0,17.0,17.0,-91.0,-92.0,0.0,0.0,17.0,17.0,-94.0,-96.0,17.0,17.0,-90.0,-91.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 13:45:00,2018-11-03 14:00:00,2018-11-03 14:15:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-90.0,-91.0,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-90.0,-91.0,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-90.0,-92.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 13:00:00,2018-11-03 13:15:00,2018-11-03 13:30:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-93.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-93.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-96.0,17.0,17.0,-91.0,-93.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 14:45:00,2018-11-03 15:00:00,2018-11-03 15:15:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-91.0,-93.0,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-91.0,-93.0,0.0,0.0,17.0,17.0,-96.0,-96.0,17.0,17.0,-91.0,-92.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 15:45:00,2018-11-03 16:00:00,2018-11-03 16:15:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-90.0,-91.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-90.0,-91.0,4.0,0.0,17.0,13.0,-41.0,-96.0,17.0,13.0,-42.0,-96.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 14:30:00,2018-11-03 14:45:00,2018-11-03 15:00:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-90.0,-92.0,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-91.0,-93.0,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-91.0,-93.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 12:15:00,2018-11-03 12:30:00,2018-11-03 12:45:00,19,3,42,28,1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-91.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-94.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-91.0,-95.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 13:15:00,2018-11-03 13:30:00,2018-11-03 13:45:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-93.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-96.0,17.0,17.0,-91.0,-93.0,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-90.0,-91.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 12:45:00,2018-11-03 13:00:00,2018-11-03 13:15:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-91.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-93.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-93.0,-95.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 15:30:00,2018-11-03 15:45:00,2018-11-03 16:00:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-94.0,-96.0,17.0,17.0,-90.0,-91.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-90.0,-91.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-90.0,-91.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 14:15:00,2018-11-03 14:30:00,2018-11-03 14:45:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-90.0,-92.0,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-90.0,-92.0,0.0,0.0,17.0,17.0,-95.0,-96.0,17.0,17.0,-91.0,-93.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 12:00:00,2018-11-03 12:15:00,2018-11-03 12:30:00,19,3,42,28,1,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-94.0,-95.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-91.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-94.0,-95.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 12:30:00,2018-11-03 12:45:00,2018-11-03 13:00:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-94.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-91.0,-95.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-93.0,-95.0,-76.5,17.0,-42,-83,5.0
87247,2018-11-03 15:15:00,2018-11-03 15:30:00,2018-11-03 15:45:00,19,3,42,28,1,0.0,0.0,17.0,17.0,-96.0,-96.0,17.0,17.0,-91.0,-92.0,0.0,0.0,17.0,17.0,-94.0,-96.0,17.0,17.0,-90.0,-91.0,0.0,0.0,17.0,17.0,-94.0,-95.0,17.0,17.0,-90.0,-91.0,-76.5,17.0,-42,-83,5.0
92004,2019-02-23 11:00:00,2019-02-23 11:15:00,2019-02-23 11:30:00,19,5,23,28,1,0.0,0.0,15.0,15.0,-53.0,-55.0,15.0,15.0,-53.0,-55.0,0.0,0.0,15.0,15.0,-54.0,-55.0,15.0,15.0,-53.0,-55.0,1.0,0.0,19.0,15.0,-48.0,-55.0,19.0,15.0,-48.0,-98.0,-78.0,21.0,-49,-86,5.0
94608,2019-06-06 09:15:00,2019-06-06 09:30:00,2019-06-06 09:45:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,0.0,0.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,68.0,7.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-48.0,-68.5,24.0,-51,-87,4.0
94608,2019-06-06 17:15:00,2019-06-06 17:30:00,2019-06-06 17:45:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-47.0,707.0,5.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,700.0,0.0,23.0,23.0,-45.0,-47.0,23.0,23.0,-45.0,-47.0,-68.5,24.0,-51,-87,4.0
94608,2019-06-06 23:45:00,2019-06-07 00:00:00,2019-06-07 00:15:00,19,9,7,28,0,22.0,4.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-48.0,757.0,9.0,23.0,23.0,-45.0,-47.0,23.0,23.0,-44.0,-46.0,392.0,60.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,-68.5,24.0,-51,-87,4.0
94608,2019-06-06 15:45:00,2019-06-06 16:00:00,2019-06-06 16:15:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-44.0,-49.0,23.0,23.0,-44.0,-49.0,0.0,0.0,23.0,23.0,-44.0,-49.0,23.0,23.0,-44.0,-49.0,54.0,0.0,23.0,23.0,-44.0,-50.0,23.0,23.0,-44.0,-49.0,-68.5,24.0,-51,-87,4.0
94608,2019-06-07 07:15:00,2019-06-07 07:30:00,2019-06-07 07:45:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-46.0,-47.0,23.0,23.0,-45.0,-46.0,0.0,0.0,23.0,23.0,-46.0,-47.0,23.0,23.0,-45.0,-47.0,365.0,0.0,23.0,23.0,-46.0,-47.0,23.0,23.0,-45.0,-46.0,-68.5,24.0,-51,-87,4.0
94608,2019-06-06 23:15:00,2019-06-06 23:30:00,2019-06-06 23:45:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-48.0,0.0,0.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,22.0,4.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-48.0,-68.5,24.0,-51,-87,4.0
94608,2019-06-06 23:30:00,2019-06-06 23:45:00,2019-06-07 00:00:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,22.0,4.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-48.0,757.0,9.0,23.0,23.0,-45.0,-47.0,23.0,23.0,-44.0,-46.0,-68.5,24.0,-51,-87,4.0
94608,2019-06-07 11:45:00,2019-06-07 12:00:00,2019-06-07 12:15:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-45.0,-48.0,23.0,23.0,-44.0,-47.0,99.0,0.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-47.0,58.0,6.0,23.0,23.0,-46.0,-48.0,23.0,23.0,-45.0,-47.0,-68.5,24.0,-51,-87,4.0
95540,2019-05-27 15:45:00,2019-05-27 16:00:00,2019-05-27 16:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-53.0,-60.0,17.0,17.0,-55.0,-64.0,3.0,0.0,17.0,17.0,-54.0,-62.0,17.0,17.0,-57.0,-65.0,26.0,10.0,17.0,17.0,-54.0,-67.0,17.0,17.0,-57.0,-71.0,-64.5,18.0,-42,-84,1.0
95540,2019-05-27 15:45:00,2019-05-27 16:00:00,2019-05-27 16:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-56.0,-63.0,17.0,17.0,-57.0,-64.0,0.0,0.0,17.0,17.0,-57.0,-64.0,17.0,17.0,-57.0,-65.0,49.0,11.0,17.0,17.0,-57.0,-69.0,17.0,17.0,-57.0,-71.0,-64.5,18.0,-42,-84,1.0
97055,2019-05-27 15:45:00,2019-05-27 16:00:00,2019-05-27 16:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-55.0,-62.0,17.0,17.0,-55.0,-61.0,0.0,0.0,17.0,17.0,-57.0,-64.0,17.0,17.0,-57.0,-63.0,55.0,12.0,17.0,17.0,-57.0,-67.0,17.0,17.0,-56.0,-67.0,-64.5,18.0,-42,-84,1.0
97055,2019-06-05 15:45:00,2019-06-05 16:00:00,2019-06-05 16:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-55.0,-57.0,17.0,17.0,-55.0,-57.0,0.0,0.0,17.0,17.0,-56.0,-61.0,17.0,17.0,-55.0,-62.0,110.0,10.0,17.0,17.0,-56.0,-66.0,17.0,17.0,-56.0,-66.0,-64.5,18.0,-42,-84,1.0
107945,2019-06-07 12:30:00,2019-06-07 12:45:00,2019-06-07 13:00:00,19,9,11,40,0,0.0,0.0,23.0,23.0,-40.0,-47.0,23.0,23.0,-39.0,-45.0,0.0,0.0,23.0,23.0,-41.0,-46.0,23.0,23.0,-40.0,-45.0,1.0,0.0,23.0,23.0,-42.0,-46.0,23.0,23.0,-41.0,-45.0,-66.5,23.0,-41,-85,4.0
107964,2019-05-29 14:45:00,2019-05-29 15:00:00,2019-05-29 15:15:00,29,5,18,56,1,0.0,0.0,20.0,18.0,-46.0,-79.0,18.0,18.0,-43.0,-43.0,0.0,0.0,18.0,18.0,-46.0,-53.0,18.0,18.0,-43.0,-43.0,2.0,0.0,20.0,18.0,-49.0,-91.0,18.0,18.0,-43.0,-43.0,-76.0,21.0,-43,-83,5.0
109566,2019-05-27 13:15:00,2019-05-27 13:30:00,2019-05-27 13:45:00,19,8,18,56,0,1.0,0.0,18.0,18.0,-39.0,-86.0,18.0,18.0,-38.0,-89.0,0.0,0.0,18.0,18.0,-70.0,-94.0,18.0,18.0,-73.0,-94.0,44.0,0.0,18.0,18.0,-63.0,-94.0,18.0,18.0,-66.0,-94.0,-68.0,19.0,-37,-84,0.0
109566,2019-05-27 13:15:00,2019-05-27 13:30:00,2019-05-27 13:45:00,19,8,18,56,0,1.0,0.0,18.0,18.0,-39.0,-87.0,18.0,18.0,-39.0,-90.0,0.0,0.0,18.0,18.0,-70.0,-94.0,18.0,18.0,-73.0,-94.0,47.0,1.0,18.0,18.0,-64.0,-94.0,18.0,18.0,-66.0,-94.0,-68.0,19.0,-37,-84,0.0
